 416.954 6.37000E-004
 417.204 6.48800E-004
 417.469 6.56200E-004
 417.719 6.59800E-004
 417.969 6.61500E-004
 418.235 6.72100E-004
 418.485 6.76500E-004
 418.750 6.75100E-004
 419.000 6.82500E-004
 419.266 6.78200E-004
 419.516 6.81800E-004
 419.782 6.88600E-004
 420.032 6.92400E-004
 420.297 7.04400E-004
 420.547 7.12100E-004
 420.813 7.08300E-004
 421.063 7.05300E-004
 421.313 7.14000E-004
 421.579 7.17400E-004
 421.829 7.21000E-004
 422.094 7.21800E-004
 422.344 7.32200E-004
 422.594 7.33500E-004
 422.860 7.32400E-004
 423.110 7.37400E-004
 423.375 7.27600E-004
 423.625 7.30900E-004
 423.875 7.33600E-004
 424.141 7.40200E-004
 424.407 7.46400E-004
 424.657 7.56400E-004
 424.922 7.55000E-004
 425.172 7.52400E-004
 425.422 7.62000E-004
 425.688 7.69200E-004
 425.938 7.74900E-004
 426.204 7.76700E-004
 426.454 7.89100E-004
 426.719 7.95100E-004
 426.969 7.96800E-004
 427.235 8.01100E-004
 427.485 7.93200E-004
 427.750 7.95600E-004
 428.000 7.97900E-004
 428.266 8.05900E-004
 428.516 8.16400E-004
 428.782 8.22100E-004
 429.032 8.25600E-004
 429.282 8.17300E-004
 429.547 8.25000E-004
 429.797 8.29200E-004
 430.063 8.35800E-004
 430.313 8.36700E-004
 430.579 8.46500E-004
 430.829 8.51800E-004
 431.079 8.47400E-004
 431.344 8.48500E-004
 431.594 8.45100E-004
 431.860 8.45800E-004
 432.110 8.53300E-004
 432.360 8.57900E-004
 432.625 8.64600E-004
 432.875 8.75100E-004
 433.125 8.74000E-004
 433.391 8.68600E-004
 433.641 8.81100E-004
 433.907 8.79600E-004
 434.157 8.85600E-004
 434.422 8.89500E-004
 434.672 8.99300E-004
 434.938 9.05100E-004
 435.188 9.01400E-004
 435.454 8.99800E-004
 435.704 9.09900E-004
 435.969 9.07500E-004
 436.219 9.15100E-004
 436.485 9.26700E-004
 436.735 9.34400E-004
 437.000 9.36200E-004
 437.250 9.36100E-004
 437.516 9.41900E-004
 437.766 9.50700E-004
 438.032 9.55100E-004
 438.282 9.59000E-004
 438.547 9.65000E-004
 438.797 9.77400E-004
 439.063 9.76400E-004
 439.313 9.75500E-004
 439.579 9.75800E-004
 439.829 9.77200E-004
 440.094 9.73800E-004
 440.344 9.77500E-004
 440.610 9.86100E-004
 440.860 9.92000E-004
 441.125 9.84900E-004
 441.375 9.83500E-004
 441.641 9.89000E-004
 441.891 9.98600E-004
 442.157 1.00050E-003
 442.407 1.00490E-003
 442.672 1.01210E-003
 442.922 1.02240E-003
 443.188 1.02260E-003
 443.438 1.02600E-003
 443.704 1.02860E-003
 443.954 1.03290E-003
 444.219 1.02950E-003
 444.469 1.03220E-003
 444.735 1.04190E-003
 445.000 1.04860E-003
 445.250 1.05520E-003
 445.516 1.05270E-003
 445.766 1.05490E-003
 446.032 1.06730E-003
 446.297 1.06690E-003
 446.547 1.06940E-003
 446.813 1.07090E-003
 447.063 1.07930E-003
 447.329 1.08180E-003
